"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","out_bool","cond","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"5950","d14_dsultanov",24,"NC",4.5,NA,0.1,NA,"accept",6314,5.5,TRUE,"d",1,1,4.6,3.2,3.7,NA,1
"5951","d14_dsultanov",24,"BC",8.4,8.4,3,NA,"reject",8563,0,FALSE,"d",0,1,7.8,4.5,8.6,NA,1
"5952","d14_dsultanov",24,"SC",2.1,NA,0.1,5,"accept",6506,7.9,TRUE,"d",1,0,3.2,8.4,2.5,NA,1
"5953","d14_dsultanov",25,"NC",3.7,NA,5,NA,"reject",6643,0,FALSE,"d",1,1,4.5,2.1,3.8,NA,1
"5954","d14_dsultanov",25,"BC",8.6,4.2,3.8,NA,"accept",7187,1.4,TRUE,"d",0,0,8.4,3.7,8.4,NA,1
"5955","d14_dsultanov",25,"SC",2.5,NA,3.5,4,"reject",7290,0,FALSE,"d",1,1,2.1,8.6,2.6,NA,0
"5956","d14_dsultanov",26,"NC",3.8,NA,1,NA,"accept",8806,6.2,TRUE,"d",0,0,3.7,2.5,4,NA,1
"5957","d14_dsultanov",26,"BC",8.4,5.9,8,NA,"accept",8402,1.6,TRUE,"d",1,1,8.6,3.8,7.9,NA,1
"5958","d14_dsultanov",26,"SC",2.6,NA,4,3.5,"reject",7519,0,FALSE,"d",0,1,2.5,8.4,3.4,NA,1
"5959","d14_dsultanov",27,"NC",4,NA,5.9,NA,"reject",7552,0,FALSE,"d",1,0,3.8,2.6,3.9,NA,0
"5960","d14_dsultanov",27,"BC",7.9,4.8,3.2,NA,"accept",9729,2.1,TRUE,"d",1,0,8.4,4,8,NA,1
"5961","d14_dsultanov",27,"SC",3.4,NA,1,4.1,"accept",7447,6.6,TRUE,"d",0,1,2.6,7.9,2.7,NA,1
"5962","d14_dsultanov",28,"NC",3.9,NA,3.2,NA,"accept",7403,6.1,TRUE,"d",0,1,4,3.4,3.9,NA,0
"5963","d14_dsultanov",28,"BC",8,7,1,NA,"accept",6617,2,TRUE,"d",1,1,7.9,3.9,8.2,NA,0
"5964","d14_dsultanov",28,"SC",2.7,NA,3,2,"accept",6794,7.3,TRUE,"d",1,1,3.4,8,3.1,NA,1
"5965","d14_dsultanov",29,"NC",3.9,NA,1,NA,"accept",6267,6.1,TRUE,"d",1,1,3.9,2.7,3.8,NA,1
"5966","d14_dsultanov",29,"BC",8.2,5.5,4.3,NA,"accept",7019,1.8,TRUE,"d",1,1,8,3.9,8,NA,0
"5967","d14_dsultanov",29,"SC",3.1,NA,0,0.1,"accept",7497,6.9,TRUE,"d",1,1,2.7,8.2,2.8,NA,0
"5968","d14_dsultanov",30,"NC",3.8,NA,3.4,NA,"accept",6252,6.2,TRUE,"d",1,1,3.9,3.1,3.6,NA,1
"5969","d14_dsultanov",30,"BC",8,7.5,3,NA,"accept",8517,2,TRUE,"d",1,1,8.2,3.8,8.3,NA,1
"5970","d14_dsultanov",30,"SC",2.8,NA,3.9,0.1,"accept",7068,7.2,TRUE,"d",1,1,3.1,8,1.9,NA,1
"5971","d14_dsultanov",31,"NC",3.6,NA,2,NA,"accept",8673,6.4,TRUE,"d",1,1,3.8,2.8,3.4,NA,1
"5972","d14_dsultanov",31,"BC",8.3,7,0,NA,"accept",10323,1.7,TRUE,"d",1,1,8,3.6,7.6,NA,0
"5973","d14_dsultanov",31,"SC",1.9,NA,2,4.3,"reject",7696,0,FALSE,"d",1,1,2.8,8.3,2.4,NA,1
"5974","d14_dsultanov",32,"NC",3.4,NA,2.9,NA,"accept",6651,6.6,TRUE,"d",1,0,3.6,1.9,3.9,NA,1
"5975","d14_dsultanov",32,"BC",7.6,7.5,3,NA,"accept",6412,2.4,TRUE,"d",1,1,8.3,3.4,7.5,NA,1
"5976","d14_dsultanov",32,"SC",2.4,NA,3.8,0.1,"accept",9765,7.6,TRUE,"d",0,1,1.9,7.6,2.8,NA,1
"5977","d14_dsultanov",33,"NC",3.9,NA,4,NA,"reject",8849,0,FALSE,"d",1,1,3.4,2.4,3.9,NA,0
"5978","d14_dsultanov",33,"BC",7.5,7.9,2.2,NA,"reject",8067,0,FALSE,"d",1,0,7.6,3.9,8.2,NA,1
"5979","d14_dsultanov",33,"SC",2.8,NA,3.6,1,"accept",6790,7.2,TRUE,"d",1,0,2.4,7.5,3.3,NA,0
"5980","d14_dsultanov",34,"NC",3.9,NA,4,NA,"reject",9208,0,FALSE,"d",0,1,3.9,2.8,3.9,NA,0
"5981","d14_dsultanov",34,"BC",8.2,8.9,4,NA,"reject",7755,0,FALSE,"d",0,0,7.5,3.9,8.7,NA,1
"5982","d14_dsultanov",34,"SC",3.3,NA,4,2,"accept",7555,6.7,TRUE,"d",1,0,2.8,8.2,3.8,NA,0
"5983","d14_dsultanov",35,"NC",3.9,NA,4,NA,"reject",7283,0,FALSE,"d",0,1,3.9,3.3,4.3,NA,0
"5984","d14_dsultanov",35,"BC",8.7,8.4,5,NA,"accept",9678,1.3,TRUE,"d",0,0,8.2,3.9,8.9,NA,1
"5985","d14_dsultanov",35,"SC",3.8,NA,2,4.1,"accept",6630,6.2,TRUE,"d",1,1,3.3,8.7,3.1,NA,0
"5986","d14_dsultanov",36,"NC",4.3,NA,4.6,NA,"reject",7175,0,FALSE,"d",0,1,3.9,3.8,4.6,NA,1
"5987","d14_dsultanov",36,"BC",8.9,6.8,6.7,NA,"accept",7903,1.1,TRUE,"d",1,0,8.7,4.3,8.1,NA,0
"5988","d14_dsultanov",36,"SC",3.1,NA,2,4,"accept",7880,6.9,TRUE,"d",1,1,3.8,8.9,3.6,NA,1
"5989","d14_dsultanov",37,"NC",4.6,NA,4,NA,"accept",7250,5.4,TRUE,"d",0,1,4.3,3.1,4.7,NA,1
"5990","d14_dsultanov",37,"BC",8.1,5,0,NA,"accept",7887,1.9,TRUE,"d",1,1,8.9,4.6,8.4,NA,1
"5991","d14_dsultanov",37,"SC",3.6,NA,1,3,"accept",6569,6.4,TRUE,"d",1,1,3.1,8.1,3.1,NA,0
"5992","d14_dsultanov",38,"NC",4.7,NA,0,NA,"accept",9938,5.3,TRUE,"d",1,1,4.6,3.6,4.3,NA,0
"5993","d14_dsultanov",38,"BC",8.4,8.1,0.1,NA,"accept",6888,1.6,TRUE,"d",1,1,8.1,4.7,8.4,NA,0
"5994","d14_dsultanov",38,"SC",3.1,NA,2,3.4,"accept",7537,6.9,TRUE,"d",1,1,3.6,8.4,3.5,NA,1
"5995","d14_dsultanov",39,"NC",4.3,NA,4,NA,"accept",6202,5.7,TRUE,"d",1,1,4.7,3.1,4.1,NA,1
"5996","d14_dsultanov",39,"BC",8.4,7.9,7.5,NA,"accept",7418,1.6,TRUE,"d",1,1,8.4,4.3,8.6,NA,1
"5997","d14_dsultanov",39,"SC",3.5,NA,4,2.3,"accept",7327,6.5,TRUE,"d",1,1,3.1,8.4,3.4,NA,0
"5998","d14_dsultanov",40,"NC",4.1,NA,4,NA,"accept",7193,5.9,TRUE,"d",1,1,4.3,3.5,NA,NA,1
"5999","d14_dsultanov",40,"BC",8.6,7.8,7,NA,"accept",7311,1.4,TRUE,"d",1,1,8.4,4.1,NA,NA,0
"6000","d14_dsultanov",40,"SC",3.4,NA,3.9,0,"accept",6721,6.6,TRUE,"d",1,1,3.5,8.6,NA,NA,1
"6001","d15_evolchenkova",1,"SC",4.1,NA,5.2,6.8,"reject",7097,0,FALSE,"d",NA,NA,NA,NA,5.1,NA,NA
"6002","d15_evolchenkova",1,"BC",8.1,8,6,NA,"accept",6604,1.9,TRUE,"d",NA,0,NA,4.1,7.1,NA,NA
"6003","d15_evolchenkova",1,"NC",5.1,NA,3.6,NA,"accept",7091,4.9,TRUE,"d",NA,1,NA,8.1,4.1,NA,NA
"6004","d15_evolchenkova",2,"SC",5.1,NA,2.7,2.9,"accept",6574,4.9,TRUE,"d",0,1,4.1,5.1,4.1,NA,1
"6005","d15_evolchenkova",2,"BC",7.1,5.9,4.5,NA,"accept",8327,2.9,TRUE,"d",1,1,8.1,5.1,7,NA,1
"6006","d15_evolchenkova",2,"NC",4.1,NA,2,NA,"accept",7367,5.9,TRUE,"d",1,1,5.1,7.1,5,NA,1
"6007","d15_evolchenkova",3,"SC",4.1,NA,5,4.5,"reject",7774,0,FALSE,"d",1,1,5.1,4.1,4,NA,1
"6008","d15_evolchenkova",3,"BC",7,6,3,NA,"accept",8893,3,TRUE,"d",1,0,7.1,4.1,6,NA,1
"6009","d15_evolchenkova",3,"NC",5,NA,2,NA,"accept",9014,5,TRUE,"d",1,1,4.1,7,4,NA,0
"6010","d15_evolchenkova",4,"SC",4,NA,0.1,4.6,"accept",7194,6,TRUE,"d",0,1,4.1,5,4,NA,0
"6011","d15_evolchenkova",4,"BC",6,7,4,NA,"reject",9289,0,FALSE,"d",1,1,7,4,7,NA,1
"6012","d15_evolchenkova",4,"NC",4,NA,1,NA,"accept",6521,6,TRUE,"d",1,0,5,6,4,NA,1
"6013","d15_evolchenkova",5,"SC",4,NA,2,4,"accept",7930,6,TRUE,"d",1,1,4,4,4,NA,1
"6014","d15_evolchenkova",5,"BC",7,7.7,4,NA,"reject",9034,0,FALSE,"d",0,1,6,4,7,NA,1
"6015","d15_evolchenkova",5,"NC",4,NA,4.5,NA,"reject",7813,0,FALSE,"d",1,0,4,7,3,NA,1
"6016","d15_evolchenkova",6,"SC",4,NA,0,2,"accept",8203,6,TRUE,"d",1,0,4,4,3,NA,1
"6017","d15_evolchenkova",6,"BC",7,8.1,4.6,NA,"reject",7935,0,FALSE,"d",0,1,7,4,7,NA,0
"6018","d15_evolchenkova",6,"NC",3,NA,4.5,NA,"reject",8536,0,FALSE,"d",0,0,4,7,4,NA,0
"6019","d15_evolchenkova",7,"SC",3,NA,3.8,0.1,"accept",7295,7,TRUE,"d",1,0,4,3,4,NA,1
"6020","d15_evolchenkova",7,"BC",7,5.9,6,NA,"accept",11546,3,TRUE,"d",0,1,7,3,7,NA,0
"6021","d15_evolchenkova",7,"NC",4,NA,4,NA,"accept",7757,6,TRUE,"d",0,1,3,7,4,NA,1
"6022","d15_evolchenkova",8,"SC",4,NA,4,0,"accept",7461,6,TRUE,"d",1,1,3,4,3,NA,0
"6023","d15_evolchenkova",8,"BC",7,6.3,7.5,NA,"reject",7873,0,FALSE,"d",1,1,7,4,7,NA,1
"6024","d15_evolchenkova",8,"NC",4,NA,2.9,NA,"accept",10076,6,TRUE,"d",1,0,4,7,4,NA,1
"6025","d15_evolchenkova",9,"SC",3,NA,3.2,4.2,"reject",13164,0,FALSE,"d",1,1,4,4,3,NA,1
"6026","d15_evolchenkova",9,"BC",7,8.1,7.8,NA,"reject",7510,0,FALSE,"d",0,0,7,3,7,NA,0
"6027","d15_evolchenkova",9,"NC",4,NA,2,NA,"accept",8055,6,TRUE,"d",1,0,4,7,3,NA,1
"6028","d15_evolchenkova",10,"SC",3,NA,2,0.1,"accept",5939,7,TRUE,"d",0,1,3,4,4,NA,0
"6029","d15_evolchenkova",10,"BC",7,8.5,4,NA,"reject",9964,0,FALSE,"d",0,1,7,3,8,NA,0
"6030","d15_evolchenkova",10,"NC",3,NA,1.8,NA,"accept",7984,7,TRUE,"d",1,0,4,7,4,NA,1
"6031","d15_evolchenkova",11,"SC",4,NA,4.1,4.1,"reject",6790,0,FALSE,"d",1,1,3,3,4,NA,0
"6032","d15_evolchenkova",11,"BC",8,8.4,5,NA,"reject",7887,0,FALSE,"d",0,0,7,4,8,NA,1
"6033","d15_evolchenkova",11,"NC",4,NA,4,NA,"accept",7994,6,TRUE,"d",1,0,3,8,4,NA,0
"6034","d15_evolchenkova",12,"SC",4,NA,3,3,"accept",6912,6,TRUE,"d",0,1,4,4,4,NA,0
"6035","d15_evolchenkova",12,"BC",8,8.6,3.5,NA,"reject",7280,0,FALSE,"d",0,1,8,4,9,NA,0
"6036","d15_evolchenkova",12,"NC",4,NA,4,NA,"accept",8651,6,TRUE,"d",1,0,4,8,4,NA,1
"6037","d15_evolchenkova",13,"SC",4,NA,2,0,"accept",7150,6,TRUE,"d",1,1,4,4,4,NA,1
"6038","d15_evolchenkova",13,"BC",9,8,3.1,NA,"accept",8430,1,TRUE,"d",0,1,8,4,9,NA,1
"6039","d15_evolchenkova",13,"NC",4,NA,7.2,NA,"reject",6938,0,FALSE,"d",1,1,4,9,4,NA,1
"6040","d15_evolchenkova",14,"SC",4,NA,2.9,2,"accept",7594,6,TRUE,"d",1,0,4,4,4,NA,1
"6041","d15_evolchenkova",14,"BC",9,7.5,5.9,NA,"accept",8473,1,TRUE,"d",1,1,9,4,8,NA,1
"6042","d15_evolchenkova",14,"NC",4,NA,0,NA,"accept",7483,6,TRUE,"d",0,1,4,9,4,NA,0
"6043","d15_evolchenkova",15,"SC",4,NA,2,3.5,"accept",7654,6,TRUE,"d",1,1,4,4,4,NA,1
"6044","d15_evolchenkova",15,"BC",8,8.5,0.1,NA,"reject",9641,0,FALSE,"d",1,1,9,4,9,NA,1
"6045","d15_evolchenkova",15,"NC",4,NA,3.5,NA,"accept",7300,6,TRUE,"d",1,0,4,8,4,NA,1
"6046","d15_evolchenkova",16,"SC",4,NA,2.7,0,"accept",8014,6,TRUE,"d",1,1,4,4,4,NA,1
"6047","d15_evolchenkova",16,"BC",9,8.1,1,NA,"accept",7203,1,TRUE,"d",0,1,8,4,8.8,NA,1
"6048","d15_evolchenkova",16,"NC",4,NA,6,NA,"reject",6370,0,FALSE,"d",1,1,4,9,4,NA,1
"6049","d15_evolchenkova",17,"SC",4,NA,4.8,0,"accept",7210,6,TRUE,"d",1,0,4,4,4,NA,1
"6050","d15_evolchenkova",17,"BC",8.8,8.6,7,NA,"accept",9232,1.2,TRUE,"d",1,1,9,4,8.8,NA,1
"6051","d15_evolchenkova",17,"NC",4,NA,4,NA,"accept",6619,6,TRUE,"d",0,1,4,8.8,4,NA,0
"6052","d15_evolchenkova",18,"SC",4,NA,3,0.1,"accept",8060,6,TRUE,"d",1,1,4,4,4,NA,1
"6053","d15_evolchenkova",18,"BC",8.8,7.9,2,NA,"accept",9055,1.2,TRUE,"d",1,1,8.8,4,8.9,NA,1
"6054","d15_evolchenkova",18,"NC",4,NA,4.1,NA,"reject",7313,0,FALSE,"d",1,1,4,8.8,4,NA,1
"6055","d15_evolchenkova",19,"SC",4,NA,3,3,"accept",11138,6,TRUE,"d",1,0,4,4,4,NA,1
"6056","d15_evolchenkova",19,"BC",8.9,7,4.5,NA,"accept",10231,1.1,TRUE,"d",1,1,8.8,4,8.8,NA,0
"6057","d15_evolchenkova",19,"NC",4,NA,1,NA,"accept",7641,6,TRUE,"d",0,1,4,8.9,4,NA,0
"6058","d15_evolchenkova",20,"SC",4,NA,3,0.1,"accept",8861,6,TRUE,"d",1,1,4,4,4,NA,1
"6059","d15_evolchenkova",20,"BC",8.8,8,0,NA,"accept",9047,1.2,TRUE,"d",1,1,8.9,4,8.8,NA,1
"6060","d15_evolchenkova",20,"NC",4,NA,5.7,NA,"reject",7890,0,FALSE,"d",1,1,4,8.8,4,NA,1
"6061","d15_evolchenkova",21,"SC",4,NA,2,3.8,"accept",7068,6,TRUE,"d",1,0,4,4,4,NA,1
"6062","d15_evolchenkova",21,"BC",8.8,8.1,4.8,NA,"accept",9056,1.2,TRUE,"d",1,1,8.8,4,8.9,NA,1
"6063","d15_evolchenkova",21,"NC",4,NA,3.5,NA,"accept",7074,6,TRUE,"d",0,1,4,8.8,4,NA,0
"6064","d15_evolchenkova",22,"SC",4,NA,2,3.9,"accept",8174,6,TRUE,"d",1,1,4,4,4,NA,1
"6065","d15_evolchenkova",22,"BC",8.9,7.1,0,NA,"accept",10669,1.1,TRUE,"d",1,1,8.8,4,8.8,NA,0
"6066","d15_evolchenkova",22,"NC",4,NA,4,NA,"accept",8237,6,TRUE,"d",1,1,4,8.9,4,NA,1
"6067","d15_evolchenkova",23,"SC",4,NA,2.9,0.1,"accept",8192,6,TRUE,"d",1,1,4,4,4,NA,1
"6068","d15_evolchenkova",23,"BC",8.8,8.9,4,NA,"reject",7438,0,FALSE,"d",1,1,8.9,4,8.8,NA,1
"6069","d15_evolchenkova",23,"NC",4,NA,0.8,NA,"accept",8267,6,TRUE,"d",1,0,4,8.8,4,NA,1
"6070","d15_evolchenkova",24,"SC",4,NA,2.2,3.8,"accept",11574,6,TRUE,"d",1,1,4,4,4,NA,1
"6071","d15_evolchenkova",24,"BC",8.8,8.9,8,NA,"reject",9065,0,FALSE,"d",0,1,8.8,4,8.8,NA,0
"6072","d15_evolchenkova",24,"NC",4,NA,1,NA,"accept",8138,6,TRUE,"d",1,0,4,8.8,4,NA,1
"6073","d15_evolchenkova",25,"SC",4,NA,5.2,6.8,"reject",7346,0,FALSE,"d",1,1,4,4,4,NA,1
"6074","d15_evolchenkova",25,"BC",8.8,8,6,NA,"accept",8787,1.2,TRUE,"d",0,0,8.8,4,8.8,NA,0
"6075","d15_evolchenkova",25,"NC",4,NA,3.6,NA,"accept",7160,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6076","d15_evolchenkova",26,"SC",4,NA,2.7,2.9,"accept",5799,6,TRUE,"d",0,1,4,4,4,NA,0
"6077","d15_evolchenkova",26,"BC",8.8,5.9,4.5,NA,"accept",10472,1.2,TRUE,"d",1,1,8.8,4,8.8,NA,1
"6078","d15_evolchenkova",26,"NC",4,NA,2,NA,"accept",7736,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6079","d15_evolchenkova",27,"SC",4,NA,5,4.5,"reject",7777,0,FALSE,"d",1,1,4,4,3,NA,1
"6080","d15_evolchenkova",27,"BC",8.8,6,3,NA,"accept",9264,1.2,TRUE,"d",1,0,8.8,4,8.8,NA,1
"6081","d15_evolchenkova",27,"NC",4,NA,2,NA,"accept",8120,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6082","d15_evolchenkova",28,"SC",3,NA,0.1,4.6,"accept",7513,7,TRUE,"d",0,1,4,4,4,NA,0
"6083","d15_evolchenkova",28,"BC",8.8,7,4,NA,"accept",10739,1.2,TRUE,"d",1,1,8.8,3,8.8,NA,1
"6084","d15_evolchenkova",28,"NC",4,NA,1,NA,"accept",8600,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6085","d15_evolchenkova",29,"SC",4,NA,2,4,"accept",7132,6,TRUE,"d",1,1,3,4,4,NA,0
"6086","d15_evolchenkova",29,"BC",8.8,7.7,4,NA,"accept",8718,1.2,TRUE,"d",1,1,8.8,4,8,NA,1
"6087","d15_evolchenkova",29,"NC",4,NA,4.5,NA,"reject",9358,0,FALSE,"d",1,1,4,8.8,3,NA,1
"6088","d15_evolchenkova",30,"SC",4,NA,0,2,"accept",7564,6,TRUE,"d",1,0,4,4,4,NA,1
"6089","d15_evolchenkova",30,"BC",8,8.1,4.6,NA,"reject",8788,0,FALSE,"d",1,1,8.8,4,8.8,NA,1
"6090","d15_evolchenkova",30,"NC",3,NA,4.5,NA,"reject",9728,0,FALSE,"d",0,0,4,8,4,NA,0
"6091","d15_evolchenkova",31,"SC",4,NA,3.8,0.1,"accept",7519,6,TRUE,"d",1,0,4,3,4,NA,1
"6092","d15_evolchenkova",31,"BC",8.8,5.9,6,NA,"accept",9208,1.2,TRUE,"d",0,1,8,4,8.8,NA,1
"6093","d15_evolchenkova",31,"NC",4,NA,4,NA,"accept",8085,6,TRUE,"d",0,1,3,8.8,4,NA,1
"6094","d15_evolchenkova",32,"SC",4,NA,4,0,"accept",6559,6,TRUE,"d",1,1,4,4,4,NA,1
"6095","d15_evolchenkova",32,"BC",8.8,6.3,7.5,NA,"accept",8815,1.2,TRUE,"d",1,1,8.8,4,4,NA,1
"6096","d15_evolchenkova",32,"NC",4,NA,2.9,NA,"accept",8691,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6097","d15_evolchenkova",33,"SC",4,NA,3.2,4.2,"accept",8533,6,TRUE,"d",1,1,4,4,3,NA,1
"6098","d15_evolchenkova",33,"BC",4,8.1,7.8,NA,"reject",8428,0,FALSE,"d",1,1,8.8,4,8.8,NA,1
"6099","d15_evolchenkova",33,"NC",4,NA,2,NA,"accept",7407,6,TRUE,"d",1,0,4,4,4,NA,1
"6100","d15_evolchenkova",34,"SC",3,NA,2,0.1,"accept",10494,7,TRUE,"d",1,1,4,4,3,NA,1
"6101","d15_evolchenkova",34,"BC",8.8,8.5,4,NA,"accept",11397,1.2,TRUE,"d",0,1,4,3,8.8,NA,1
"6102","d15_evolchenkova",34,"NC",4,NA,1.8,NA,"accept",6983,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6103","d15_evolchenkova",35,"SC",3,NA,4.1,4.1,"reject",9382,0,FALSE,"d",1,1,3,4,4,NA,1
"6104","d15_evolchenkova",35,"BC",8.8,8.4,5,NA,"accept",9963,1.2,TRUE,"d",1,0,8.8,3,8.9,NA,1
"6105","d15_evolchenkova",35,"NC",4,NA,4,NA,"accept",8503,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6106","d15_evolchenkova",36,"SC",4,NA,3,3,"accept",5697,6,TRUE,"d",0,1,3,4,4,NA,1
"6107","d15_evolchenkova",36,"BC",8.9,8.6,3.5,NA,"accept",11073,1.1,TRUE,"d",1,1,8.8,4,8.9,NA,0
"6108","d15_evolchenkova",36,"NC",4,NA,4,NA,"accept",11033,6,TRUE,"d",1,1,4,8.9,4,NA,1
"6109","d15_evolchenkova",37,"SC",4,NA,2,0,"accept",7113,6,TRUE,"d",1,1,4,4,4,NA,1
"6110","d15_evolchenkova",37,"BC",8.9,8,3.1,NA,"accept",10099,1.1,TRUE,"d",1,1,8.9,4,8.8,NA,1
"6111","d15_evolchenkova",37,"NC",4,NA,7.2,NA,"reject",8290,0,FALSE,"d",1,1,4,8.9,4,NA,1
"6112","d15_evolchenkova",38,"SC",4,NA,2.9,2,"accept",10011,6,TRUE,"d",1,0,4,4,4,NA,1
"6113","d15_evolchenkova",38,"BC",8.8,7.5,5.9,NA,"accept",12822,1.2,TRUE,"d",1,1,8.9,4,8.8,NA,1
"6114","d15_evolchenkova",38,"NC",4,NA,0,NA,"accept",7902,6,TRUE,"d",0,1,4,8.8,4,NA,0
"6115","d15_evolchenkova",39,"SC",4,NA,2,3.5,"accept",7336,6,TRUE,"d",1,1,4,4,4,NA,1
"6116","d15_evolchenkova",39,"BC",8.8,8.5,0.1,NA,"accept",11072,1.2,TRUE,"d",1,1,8.8,4,8.8,NA,1
"6117","d15_evolchenkova",39,"NC",4,NA,3.5,NA,"accept",6951,6,TRUE,"d",1,1,4,8.8,4,NA,1
"6118","d15_evolchenkova",40,"SC",4,NA,2.7,0,"accept",7864,6,TRUE,"d",1,1,4,4,NA,NA,1
"6119","d15_evolchenkova",40,"BC",8.8,8.1,1,NA,"accept",9099,1.2,TRUE,"d",1,1,8.8,4,NA,NA,1
"6120","d15_evolchenkova",40,"NC",4,NA,6,NA,"reject",6724,0,FALSE,"d",1,1,4,8.8,NA,NA,1
"6121","d15_nlashuk",1,"SC",4.5,NA,2.5,2.4,"accept",8457,5.5,TRUE,"d",NA,NA,NA,NA,4.1,NA,NA
"6122","d15_nlashuk",1,"NC",4.5,NA,5,NA,"reject",7932,0,FALSE,"d",NA,1,NA,4.5,4.9,NA,NA
"6123","d15_nlashuk",1,"BC",6.1,3.5,3.8,NA,"accept",9739,3.9,TRUE,"d",NA,0,NA,4.5,6.5,NA,NA
"6124","d15_nlashuk",2,"SC",4.1,NA,2,2.9,"accept",7138,5.9,TRUE,"d",1,1,4.5,6.1,4.5,NA,1
"6125","d15_nlashuk",2,"NC",4.9,NA,5.5,NA,"reject",6259,0,FALSE,"d",0,1,4.5,4.1,5.5,NA,1
"6126","d15_nlashuk",2,"BC",6.5,6.9,4,NA,"reject",8524,0,FALSE,"d",1,0,6.1,4.9,7.7,NA,0
"6127","d15_nlashuk",3,"SC",4.5,NA,5,5.2,"reject",7389,0,FALSE,"d",1,0,4.1,6.5,5.1,NA,0
"6128","d15_nlashuk",3,"NC",5.5,NA,4.9,NA,"accept",6835,4.5,TRUE,"d",0,0,4.9,4.5,5.5,NA,1
"6129","d15_nlashuk",3,"BC",7.7,6,6,NA,"accept",6612,2.3,TRUE,"d",0,1,6.5,5.5,7,NA,1
"6130","d15_nlashuk",4,"SC",5.1,NA,0.1,3.2,"accept",6653,4.9,TRUE,"d",0,1,4.5,7.7,4.4,NA,1
"6131","d15_nlashuk",4,"NC",5.5,NA,0.1,NA,"accept",6758,4.5,TRUE,"d",1,1,5.5,5.1,5,NA,1
"6132","d15_nlashuk",4,"BC",7,7.5,6,NA,"reject",7791,0,FALSE,"d",1,1,7.7,5.5,7.7,NA,1
"6133","d15_nlashuk",5,"SC",4.4,NA,3.6,0.1,"accept",8668,5.6,TRUE,"d",1,0,5.1,7,4.5,NA,1
"6134","d15_nlashuk",5,"NC",5,NA,4.4,NA,"accept",7791,5,TRUE,"d",1,1,5.5,4.4,5,NA,1
"6135","d15_nlashuk",5,"BC",7.7,8.1,4.3,NA,"reject",7341,0,FALSE,"d",0,1,7,5,8.2,NA,1
"6136","d15_nlashuk",6,"SC",4.5,NA,3.9,2,"accept",7839,5.5,TRUE,"d",1,0,4.4,7.7,4.5,NA,0
"6137","d15_nlashuk",6,"NC",5,NA,4,NA,"accept",6698,5,TRUE,"d",1,1,5,4.5,5.3,NA,1
"6138","d15_nlashuk",6,"BC",8.2,7.2,6.5,NA,"accept",9059,1.8,TRUE,"d",0,1,7.7,5,8.2,NA,1
"6139","d15_nlashuk",7,"SC",4.5,NA,1,3.6,"accept",8990,5.5,TRUE,"d",1,1,4.5,8.2,3.5,NA,1
"6140","d15_nlashuk",7,"NC",5.3,NA,3,NA,"accept",7275,4.7,TRUE,"d",1,1,5,4.5,5,NA,0
"6141","d15_nlashuk",7,"BC",8.2,8.1,6.8,NA,"accept",7975,1.8,TRUE,"d",1,1,8.2,5.3,8,NA,1
"6142","d15_nlashuk",8,"SC",3.5,NA,0.5,2,"accept",7165,6.5,TRUE,"d",1,1,4.5,8.2,3.5,NA,1
"6143","d15_nlashuk",8,"NC",5,NA,3,NA,"accept",6077,5,TRUE,"d",1,1,5.3,3.5,4.7,NA,1
"6144","d15_nlashuk",8,"BC",8,7.8,4.5,NA,"accept",7230,2,TRUE,"d",1,1,8.2,5,7.5,NA,1
"6145","d15_nlashuk",9,"SC",3.5,NA,2,4.8,"accept",10659,6.5,TRUE,"d",1,1,3.5,8,3.3,NA,1
"6146","d15_nlashuk",9,"NC",4.7,NA,0,NA,"accept",6540,5.3,TRUE,"d",1,1,5,3.5,5.2,NA,1
"6147","d15_nlashuk",9,"BC",7.5,7.9,4,NA,"reject",7044,0,FALSE,"d",1,1,8,4.7,8.1,NA,1
"6148","d15_nlashuk",10,"SC",3.3,NA,3,4,"accept",7825,6.7,TRUE,"d",1,0,3.5,7.5,3.2,NA,1
"6149","d15_nlashuk",10,"NC",5.2,NA,4,NA,"accept",7262,4.8,TRUE,"d",1,1,4.7,3.3,5.6,NA,0
"6150","d15_nlashuk",10,"BC",8.1,7.9,4.5,NA,"accept",6498,1.9,TRUE,"d",0,1,7.5,5.2,8,NA,1
"6151","d15_nlashuk",11,"SC",3.2,NA,4.1,0.1,"accept",6587,6.8,TRUE,"d",1,1,3.3,8.1,3.1,NA,1
"6152","d15_nlashuk",11,"NC",5.6,NA,0,NA,"accept",7363,4.4,TRUE,"d",1,1,5.2,3.2,5.5,NA,0
"6153","d15_nlashuk",11,"BC",8,7.5,8.4,NA,"reject",7051,0,FALSE,"d",1,1,8.1,5.6,8.2,NA,1
"6154","d15_nlashuk",12,"SC",3.1,NA,3,4.6,"accept",8464,6.9,TRUE,"d",1,0,3.2,8,3.4,NA,1
